"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210101 ~ 20210331"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 부천시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"경기도 부천시 송내동","387-2","0387","0002","SJ성진힐스 아파트","49.68","202102","10","24,700","5","2020","경인로92번길 21",""
"경기도 부천시 송내동","339-1","0339","0001","건우1","58.05","202101","13","37,500","4","1984","중동로71번길 75-1",""
"경기도 부천시 송내동","339-1","0339","0001","건우1","58.05","202103","7","40,500","2","1984","중동로71번길 75-1",""
"경기도 부천시 송내동","339-1","0339","0001","건우1","58.05","202103","9","40,800","4","1984","중동로71번길 75-1",""
"경기도 부천시 송내동","331-4","0331","0004","건우2","55.8","202102","28","27,000","1","1985","경인로9번나길 34",""
"경기도 부천시 송내동","368","0368","0000","뉴서울","84.95","202101","13","47,100","18","1995","중동로71번길 39",""
"경기도 부천시 송내동","368","0368","0000","뉴서울","59.97","202101","23","33,000","5","1995","중동로71번길 39",""
"경기도 부천시 송내동","368","0368","0000","뉴서울","84.95","202101","24","47,500","8","1995","중동로71번길 39",""
"경기도 부천시 송내동","368","0368","0000","뉴서울","59.97","202101","28","35,300","16","1995","중동로71번길 39",""
"경기도 부천시 송내동","368","0368","0000","뉴서울","123.72","202101","30","60,000","12","1995","중동로71번길 39","20210215"
"경기도 부천시 송내동","368","0368","0000","뉴서울","59.97","202102","6","36,000","17","1995","중동로71번길 39",""
"경기도 부천시 송내동","368","0368","0000","뉴서울","59.97","202102","22","36,500","13","1995","중동로71번길 39",""
"경기도 부천시 송내동","368","0368","0000","뉴서울","59.97","202102","23","32,000","1","1995","중동로71번길 39",""
"경기도 부천시 송내동","368","0368","0000","뉴서울","123.72","202103","4","60,000","12","1995","중동로71번길 39",""
"경기도 부천시 송내동","368","0368","0000","뉴서울","84.95","202103","6","49,600","5","1995","중동로71번길 39",""
"경기도 부천시 송내동","368","0368","0000","뉴서울","84.95","202103","8","53,000","3","1995","중동로71번길 39",""
"경기도 부천시 송내동","368","0368","0000","뉴서울","84.95","202103","18","51,600","13","1995","중동로71번길 39",""
"경기도 부천시 송내동","368","0368","0000","뉴서울","84.95","202103","26","50,000","8","1995","중동로71번길 39",""
"경기도 부천시 송내동","338","0338","0000","대진","61.56","202102","9","44,000","5","1985","송내대로42번길 62",""
"경기도 부천시 송내동","463-60","0463","0060","대한","84.426","202101","30","30,000","6","1994","성주로 86-24",""
"경기도 부천시 송내동","463-60","0463","0060","대한","84.426","202102","2","31,000","10","1994","성주로 86-24",""
"경기도 부천시 송내동","463-60","0463","0060","대한","84.86","202102","9","27,500","2","1994","성주로 86-24",""
"경기도 부천시 송내동","463-60","0463","0060","대한","59.92","202102","10","23,000","2","1994","성주로 86-24",""
"경기도 부천시 송내동","463-60","0463","0060","대한","59.92","202103","7","24,000","4","1994","성주로 86-24",""
"경기도 부천시 송내동","463-60","0463","0060","대한","84.426","202103","25","29,800","5","1994","성주로 86-24",""
"경기도 부천시 송내동","463-60","0463","0060","대한","111.705","202103","26","39,000","12","1994","성주로 86-24",""
"경기도 부천시 송내동","463-60","0463","0060","대한","141.975","202103","30","44,700","3","1994","성주로 86-24",""
"경기도 부천시 송내동","441-8","0441","0008","동신","72.9","202101","25","33,000","3","1985","성주로 66",""
"경기도 부천시 송내동","441-8","0441","0008","동신","72.9","202102","8","36,400","9","1985","성주로 66",""
"경기도 부천시 송내동","441-8","0441","0008","동신","58.59","202102","20","24,000","8","1985","성주로 66",""
"경기도 부천시 송내동","441-8","0441","0008","동신","58.59","202102","20","25,900","5","1985","성주로 66",""
"경기도 부천시 송내동","441-8","0441","0008","동신","72.9","202103","20","34,700","3","1985","성주로 66",""
"경기도 부천시 송내동","441-8","0441","0008","동신","58.59","202103","20","26,050","4","1985","성주로 66",""
"경기도 부천시 송내동","336-6","0336","0006","동신(336-6)","59.76","202101","22","41,800","2","1985","경인로29번길 73",""
"경기도 부천시 송내동","336-6","0336","0006","동신(336-6)","69.48","202101","24","45,000","2","1985","경인로29번길 73",""
"경기도 부천시 송내동","336-6","0336","0006","동신(336-6)","69.48","202102","10","44,500","5","1985","경인로29번길 73",""
"경기도 부천시 송내동","336-6","0336","0006","동신(336-6)","69.48","202103","3","44,100","3","1985","경인로29번길 73",""
"경기도 부천시 송내동","592-3","0592","0003","동아","64.13","202101","18","14,500","1","1984","경인로150번길 44",""
"경기도 부천시 송내동","304-6","0304","0006","뜨란채주공","84.75","202101","13","45,500","18","2004","경인로10번길 25-32",""
"경기도 부천시 송내동","304-6","0304","0006","뜨란채주공","84.75","202101","16","44,900","4","2004","경인로10번길 25-32",""
"경기도 부천시 송내동","304-6","0304","0006","뜨란채주공","84.75","202102","6","42,000","1","2004","경인로10번길 25-32",""
"경기도 부천시 송내동","304-6","0304","0006","뜨란채주공","59.99","202103","13","35,900","11","2004","경인로10번길 25-32",""
"경기도 부천시 송내동","304-6","0304","0006","뜨란채주공","59.99","202103","31","35,700","18","2004","경인로10번길 25-32",""
"경기도 부천시 송내동","606-2","0606","0002","라비앙힐스","66.14","202102","22","30,600","9","2018","경인로138번길 75","20210319"
"경기도 부천시 송내동","606-2","0606","0002","라비앙힐스","66.14","202103","20","30,600","9","2018","경인로138번길 75",""
"경기도 부천시 송내동","389-8","0389","0008","로얄","39.12","202103","16","15,000","3","1985","중동로 34",""
"경기도 부천시 송내동","456-5","0456","0005","부천 송내 동양 N'PART ","84.872","202102","4","41,900","8","2010","중동로22번길 64",""
"경기도 부천시 송내동","456-5","0456","0005","부천 송내 동양 N'PART ","84.74","202103","8","40,000","16","2010","중동로22번길 64",""
"경기도 부천시 송내동","587","0587","0000","부천 우방 유쉘","84.94","202101","9","44,800","10","2010","경인로134번길 16",""
"경기도 부천시 송내동","587","0587","0000","부천 우방 유쉘","84.94","202103","2","49,000","16","2010","경인로134번길 16",""
"경기도 부천시 송내동","405","0405","0000","삼우","54.81","202102","28","16,000","3","1986","경인로26번길 21",""
"경기도 부천시 송내동","580","0580","0000","삼익1","39.93","202101","2","16,000","6","1979","경인로134번길 51",""
"경기도 부천시 송내동","580","0580","0000","삼익1","62.64","202101","19","25,500","10","1979","경인로134번길 27",""
"경기도 부천시 송내동","580","0580","0000","삼익1","39.93","202101","22","15,000","7","1979","경인로134번길 27",""
"경기도 부천시 송내동","580","0580","0000","삼익1","80.69","202101","22","26,000","7","1979","경인로134번길 75",""
"경기도 부천시 송내동","580","0580","0000","삼익1","52.26","202101","24","16,500","12","1979","경인로134번길 75",""
"경기도 부천시 송내동","580","0580","0000","삼익1","39.93","202101","26","17,000","5","1979","경인로134번길 51",""
"경기도 부천시 송내동","580","0580","0000","삼익1","62.64","202101","30","25,000","1","1979","경인로134번길 27",""
"경기도 부천시 송내동","580","0580","0000","삼익1","62.64","202102","9","26,000","7","1979","경인로134번길 51",""
"경기도 부천시 송내동","580","0580","0000","삼익1","62.64","202102","23","26,000","10","1979","경인로134번길 27",""
"경기도 부천시 송내동","580","0580","0000","삼익1","80.69","202102","24","27,400","9","1979","경인로134번길 75",""
"경기도 부천시 송내동","580","0580","0000","삼익1","62.64","202102","26","25,500","9","1979","경인로134번길 27","20210302"
"경기도 부천시 송내동","580","0580","0000","삼익1","80.69","202102","28","28,250","9","1979","경인로134번길 75",""
"경기도 부천시 송내동","580","0580","0000","삼익1","62.64","202103","2","25,500","9","1979","경인로134번길 27",""
"경기도 부천시 송내동","580","0580","0000","삼익1","62.64","202103","3","25,100","1","1979","경인로134번길 51",""
"경기도 부천시 송내동","580","0580","0000","삼익1","62.64","202103","3","25,100","1","1979","경인로134번길 51","20210326"
"경기도 부천시 송내동","580","0580","0000","삼익1","62.64","202103","13","26,000","5","1979","경인로134번길 51",""
"경기도 부천시 송내동","580","0580","0000","삼익1","51.67","202103","13","16,200","2","1979","경인로134번길 75",""
"경기도 부천시 송내동","580","0580","0000","삼익1","51.67","202103","18","16,800","8","1979","경인로134번길 75",""
"경기도 부천시 송내동","580","0580","0000","삼익1","39.93","202103","20","17,500","8","1979","경인로134번길 51",""
"경기도 부천시 송내동","580","0580","0000","삼익1","62.64","202103","21","27,000","7","1979","경인로134번길 27",""
"경기도 부천시 송내동","580","0580","0000","삼익1","62.64","202103","21","27,500","12","1979","경인로134번길 51",""
"경기도 부천시 송내동","580","0580","0000","삼익1","39.93","202103","22","17,000","11","1979","경인로134번길 51",""
"경기도 부천시 송내동","580","0580","0000","삼익1","51.67","202103","23","17,000","3","1979","경인로134번길 75",""
"경기도 부천시 송내동","595","0595","0000","삼익2","62.64","202101","12","25,000","11","1979","심곡로14번길 45",""
"경기도 부천시 송내동","595","0595","0000","삼익2","84.26","202101","21","28,000","8","1979","심곡로14번길 45",""
"경기도 부천시 송내동","595","0595","0000","삼익2","62.64","202101","26","20,000","4","1979","심곡로14번길 45",""
"경기도 부천시 송내동","595","0595","0000","삼익2","84.26","202102","4","29,200","12","1979","심곡로14번길 45",""
"경기도 부천시 송내동","595","0595","0000","삼익2","62.64","202103","18","23,000","2","1979","심곡로14번길 45",""
"경기도 부천시 송내동","339","0339","0000","서능","54.63","202101","14","39,000","3","1986","송내대로30번길 103",""
"경기도 부천시 송내동","339","0339","0000","서능","54.63","202102","9","38,850","2","1986","송내대로30번길 103",""
"경기도 부천시 송내동","339","0339","0000","서능","54.63","202102","19","39,000","4","1986","송내대로30번길 103",""
"경기도 부천시 송내동","596-4","0596","0004","성라","40.97","202102","21","11,000","5","1988","경인로170번길 34",""
"경기도 부천시 송내동","596-4","0596","0004","성라","40.97","202102","21","11,000","5","1988","경인로170번길 34","20210316"
"경기도 부천시 송내동","596-4","0596","0004","성라","40.97","202102","28","12,300","2","1988","경인로170번길 34","20210323"
"경기도 부천시 송내동","596-4","0596","0004","성라","40.97","202103","23","12,300","2","1988","경인로170번길 34",""
"경기도 부천시 송내동","327-2","0327","0002","성호","59.98","202101","20","34,500","8","1995","경인로3번길 24",""
"경기도 부천시 송내동","327-2","0327","0002","성호","84.96","202102","3","31,000","16","1995","경인로3번길 24",""
"경기도 부천시 송내동","327-2","0327","0002","성호","84.96","202102","15","41,000","7","1995","경인로3번길 24",""
"경기도 부천시 송내동","327-2","0327","0002","성호","59.98","202103","2","34,500","6","1995","경인로3번길 24",""
"경기도 부천시 송내동","327-2","0327","0002","성호","59.98","202103","5","33,800","5","1995","경인로3번길 24",""
"경기도 부천시 송내동","327-2","0327","0002","성호","59.98","202103","10","32,000","17","1995","경인로3번길 24",""
"경기도 부천시 송내동","327-2","0327","0002","성호","59.98","202103","17","34,800","14","1995","경인로3번길 24",""
"경기도 부천시 송내동","327-2","0327","0002","성호","59.98","202103","17","33,500","12","1995","경인로3번길 24",""
"경기도 부천시 송내동","327-2","0327","0002","성호","84.96","202103","18","42,700","12","1995","경인로3번길 24",""
"경기도 부천시 송내동","598-3","0598","0003","송내 승윤 노블리안","54.31","202102","9","21,775","9","2020","심곡로34번길 38-1",""
"경기도 부천시 송내동","463-106","0463","0106","송내e-편한세상","114.945","202101","12","59,000","12","2008","성주로 100-10",""
